source_player_id,player_name,birth_date,country,season,league,role,age,sample_size,k_pct,bb_pct,iso,contact_pct,chase_pct,avg_fastball_velocity,zone_pct,sprint_speed,biomech_score,player_id,match_method,country_std,performance_index,position,signing_bonus_usd,country_std_canonical,overall_future_value,position_group,age_band,bonus_tier,next_season_index,next_season,positive_outcome
INT-0026,Seong-hyun Ramirez,2001-04-02,Venezuela,2024,Dominican Summer League,Position Player,23,226,0.1770871621700591,0.1022119068099333,0.0776760528749158,0.7618315749911719,0.2473666433992028,,,28.542096451203435,61.65454717258668,INT-0026,source_id,Venezuela,0.763545543798966,IF,10000.0,Venezuela,30,IF,23+,Under $100K,0.8921829718440519,2025.0,1.0
INT-0026,Seong-hyun Ramirez,2001-04-02,Venezuela,2025,Complex League,Position Player,24,360,0.2867369397937649,0.0963728169473496,0.1328373778853247,0.7848417157226516,0.2874643502706525,,,26.738902919771405,70.43756976740464,INT-0026,source_id,Venezuela,0.8921829718440519,IF,10000.0,Venezuela,30,IF,23+,Under $100K,,,
INT-0027,Diego Tanaka,2005-11-24,Dominican Republic,2022,Complex League,Position Player,17,138,0.2205101806509646,0.095078257460999,0.1479135805578274,0.7588523122480787,0.2690894888707419,,,26.54625907862229,63.59424919410432,INT-0027,source_id,Dominican Republic,0.9812214885415531,OF,206000.0,Dominican Republic,60,OF,18 and under,$100K-$499K,0.7317895032537884,2023.0,1.0
INT-0027,Diego Tanaka,2005-11-24,DOM,2023,Complex League,Position Player,18,557,0.1846049342233585,0.0681235873921272,0.1643263016829213,0.7960071669404135,0.2999818383610195,,,26.273484984590223,48.83903588374565,INT-0027,source_id,Dominican Republic,0.7317895032537884,OF,206000.0,Dominican Republic,60,OF,18 and under,$100K-$499K,0.8837969819765406,2024.0,1.0
INT-0027,Diego Tanaka,2005-11-24,Dominican Republic,2024,Complex League,Position Player,19,115,0.2391771696024571,0.0838370855740576,0.156696421156132,0.7526087377506991,0.2942270017275575,,,27.38583051800149,69.70145789813978,INT-0027,source_id,Dominican Republic,0.8837969819765406,OF,206000.0,Dominican Republic,60,OF,19-20,$100K-$499K,0.656362149126403,2025.0,1.0
INT-0027,Diego Tanaka,2005-11-24,Dominican Republic,2025,Complex League,Position Player,20,275,0.2108777499999559,0.0941967567919646,0.1657754886271294,0.7570413195495141,0.274826037277845,,,27.50878018349776,53.48403891440576,INT-0027,source_id,Dominican Republic,0.656362149126403,OF,206000.0,Dominican Republic,60,OF,19-20,$100K-$499K,,,
INT-0028,Andres Lopez,2004-09-14,Japan,2023,NPB Farm,Pitcher,19,286,0.1796368331341353,0.110372580078742,,,,88.44485846637993,0.5182331770101852,,52.7548496464841,INT-0028,source_id,Japan,-0.012100166807615387,RHP,271000.0,Japan,40,Pitcher,19-20,$100K-$499K,-0.26085002121054096,2024.0,0.0
INT-0028,Andres Lopez,2004-09-14,Japan,2024,NPB Farm,Pitcher,20,233,0.1449122076562062,0.0603825141618821,,,,88.63591473315246,0.4644191459844232,,52.776213176776736,INT-0028,source_id,Japan,-0.26085002121054096,RHP,271000.0,Japan,40,Pitcher,19-20,$100K-$499K,0.31470533116796995,2025.0,0.0
INT-0028,Andres Lopez,2004-09-14,Japan,2025,Industrial League,Pitcher,21,165,0.1878706389855808,0.0483480230547832,,,,88.70484750394186,0.5092009316642826,,61.22783580848343,INT-0028,source_id,Japan,0.31470533116796995,RHP,271000.0,Japan,40,Pitcher,21-22,$100K-$499K,,,
,Omar Rojas,2003-10-27,Korea,2022,KBO Futures,Position Player,19,171,0.2901086451020888,0.0539633815594609,0.0713062036173069,0.7611132750018105,0.2626315065808838,,,24.608316054072034,37.62232631711279,INT-0029,name_birth_date,South Korea,-0.22404429918704521,IF,16000.0,South Korea,35,IF,19-20,Under $100K,-1.1258707072794873,2023.0,0.0
INT-0029,Omar Rojas,2003-10-27,Korea,2023,KBO Futures,Position Player,20,245,0.2119211058208164,0.0843310469763245,0.0557394837896679,0.7280046358026186,0.3482754921359942,,,25.088953875932663,34.76988592501511,INT-0029,source_id,South Korea,-1.1258707072794873,IF,16000.0,South Korea,35,IF,19-20,Under $100K,-0.8098021660321177,2024.0,0.0
INT-0029,Omar Rojas,2003-10-27,South Korea,2024,KBO Futures,Position Player,21,598,0.2426404026285144,0.093518315038225,0.056457532378917,0.7282866934360154,0.296398821628802,,,24.61834388999263,39.75568660344549,INT-0029,source_id,South Korea,-0.8098021660321177,IF,16000.0,South Korea,35,IF,21-22,Under $100K,-0.8951620424512162,2025.0,0.0
INT-0029,Omar Rojas,2003-10-27,South Korea,2025,KBO Futures,Position Player,22,519,0.2521638929210736,0.0967039361241255,0.0512664224025492,0.7197661265903184,0.2639188968799748,,,24.47110918448879,41.136070074416914,INT-0029,source_id,South Korea,-0.8951620424512162,IF,16000.0,South Korea,35,IF,21-22,Under $100K,,,
INT-0030,Adrian Vargas,2005-10-25,Venezuela,2024,Dominican Summer League,Position Player,19,281,0.2933456963055519,0.0556276935837679,0.1779698452316558,0.7310750505224648,0.3764061557445311,,,26.03740685670961,40.46078694811315,INT-0030,source_id,Venezuela,-0.32507473881846155,IF,323000.0,Venezuela,50,IF,19-20,$100K-$499K,-0.6562550454030042,2025.0,0.0
,ADRIAN VARGAS,2005-10-25,Venezuela,2025,Complex League,Position Player,20,363,0.2588732620937513,0.0758333913147849,0.1828482005411024,0.6406922644113251,0.3392676706310801,,,25.70990145619701,50.575134405649855,INT-0030,name_birth_date,Venezuela,-0.6562550454030042,IF,323000.0,Venezuela,50,IF,19-20,$100K-$499K,,,
INT-0031,Kaito Perez,2005-05-20,South Korea,2024,KBO Futures,Position Player,19,161,0.2613054157716905,0.1011838815471072,0.1345058543086196,0.7741512490115439,0.3204676949618422,,,25.753682462370318,38.53668043841659,INT-0031,source_id,South Korea,-0.06431888183061862,IF,63000.0,South Korea,45,IF,19-20,Under $100K,-0.42489308654432084,2025.0,0.0
INT-0031,Kaito Perez,2005-05-20,South Korea,2025,Independent,Position Player,20,144,0.1859649418969954,0.0963792180016736,0.0975290527301634,0.7515237837026503,0.276171940301848,,,25.13745162493744,39.74868851825962,INT-0031,source_id,South Korea,-0.42489308654432084,IF,63000.0,South Korea,45,IF,19-20,Under $100K,,,
INT-0032,Nicolas Ramirez,2000-07-26,Venezuela,2022,Dominican Summer League,Position Player,22,356,0.2399954000051891,0.1070821781974371,0.0930370733368282,0.749173658071328,0.2358745700701209,,,26.73915721611811,60.41652973298955,INT-0032,source_id,Venezuela,0.754054741189685,IF,202000.0,Venezuela,45,IF,21-22,$100K-$499K,-0.03855142311826114,2023.0,0.0
INT-0032,Nicolas Ramirez,2000-07-26,Venezuela,2023,Dominican Summer League,Position Player,23,160,0.2290547799826421,0.0965909341685147,0.1126969095772407,0.7403694889470913,0.2797294271898438,,,25.74298823531549,44.98522277647024,INT-0032,source_id,Venezuela,-0.03855142311826114,IF,202000.0,Venezuela,45,IF,23+,$100K-$499K,0.2590303295625738,2024.0,0.0
INT-0032,Nicolas Ramirez,2000-07-26,Venezuela,2024,Complex League,Position Player,24,236,0.1394200843142836,0.0887171449603973,0.1157737708047047,0.7658141017089184,0.2857850710043913,,,26.7415379698182,47.40938407772448,INT-0032,source_id,Venezuela,0.2590303295625738,IF,202000.0,Venezuela,45,IF,23+,$100K-$499K,0.10398466439480178,2025.0,0.0
,Nicolas Ramirez,2000-07-26,Venezuela,2025,Complex League,Position Player,25,239,0.2128778020456098,0.10390202144879,0.1548280040956094,0.7552452077080928,0.2875848420878355,,,24.994901986385518,51.08226450111566,INT-0032,name_birth_date,Venezuela,0.10398466439480178,IF,202000.0,Venezuela,45,IF,23+,$100K-$499K,,,
INT-0033,Felix Choi,2003-08-01,Mexico,2022,Mexican League,Pitcher,19,585,0.2321784581428387,0.0823234196505132,,,,88.15527028203476,0.4962899647904865,,35.68449421757052,INT-0033,source_id,Mexico,0.2665042305686217,RHP,24000.0,Mexico,45,Pitcher,19-20,Under $100K,-0.06853745756512092,2023.0,0.0
INT-0033,FELIX CHOI,2003-08-01,MEX,2023,Mexican League,Pitcher,20,501,0.1862195949876277,0.0829048284643163,,,,90.6256668268514,0.4764649461863742,,30.564237398647663,INT-0033,source_id,Mexico,-0.06853745756512092,RHP,24000.0,Mexico,45,Pitcher,19-20,Under $100K,0.35849846264862006,2024.0,0.0
INT-0033,Felix Choi,2003-08-01,Mexico,2024,Mexican Pacific League,Pitcher,21,202,0.2067891902836817,0.0520777856224709,,,,91.21064354202908,0.4943199882813551,,43.52959661260993,INT-0033,source_id,Mexico,0.35849846264862006,RHP,24000.0,Mexico,45,Pitcher,21-22,Under $100K,0.10152896996674499,2025.0,0.0
INT-0033,Felix Choi,2003-08-01,Mexico,2025,Mexican League,Pitcher,22,258,0.2286004483058809,0.0843934571103739,,,,88.34898301954031,0.5482854261431018,,42.60492014651688,INT-0033,source_id,Mexico,0.10152896996674499,RHP,24000.0,Mexico,45,Pitcher,21-22,Under $100K,,,
,Mateo Quintero,2002-12-02,South Korea,2022,KBO Futures,Pitcher,20,113,0.1517793818127768,0.0670058231254881,,,,86.66030170756227,0.481622922758647,,51.49413296868215,INT-0034,name_birth_date,South Korea,0.0005058980157755903,RHP,47000.0,South Korea,40,Pitcher,19-20,Under $100K,0.06067251667880218,2023.0,0.0
INT-0034,Mateo Quintero,2002-12-02,KOR,2023,Independent,Pitcher,21,556,0.1519446892292916,0.0927170625266312,,,,89.69467880160109,0.4974646595001804,,56.79674449068755,INT-0034,source_id,South Korea,0.06067251667880218,RHP,47000.0,South Korea,40,Pitcher,21-22,Under $100K,-0.068339114460689,2024.0,0.0
,  Mateo Quintero ,2002-12-02,South Korea,2024,KBO Futures,Pitcher,22,604,0.1849268855865485,0.0901226843900138,,,,88.97455932454214,0.4662739532295521,,60.5046085592724,INT-0034,name_birth_date,South Korea,-0.068339114460689,RHP,47000.0,South Korea,40,Pitcher,21-22,Under $100K,0.43472864497010566,2025.0,0.0
INT-0034,MATEO QUINTERO,2002-12-02,South Korea,2025,Independent,Pitcher,23,249,0.2396519220088059,0.072665229852082,,,,90.85922628309196,0.4860305211800114,,56.69141108110011,INT-0034,source_id,South Korea,0.43472864497010566,RHP,47000.0,South Korea,40,Pitcher,23+,Under $100K,,,
INT-0035,Esteban Herrera,2006-03-01,Dominican Republic,2025,Complex League,Position Player,19,192,0.2483949345331688,0.0895277088915173,0.1092472475007671,0.6987528171266358,0.2898840486627128,,,25.970778010748155,47.95556873362331,INT-0035,source_id,Dominican Republic,-0.46276488265982635,OF,172000.0,Dominican Republic,45,OF,19-20,$100K-$499K,,,
INT-0036,GABRIEL CHOI,2007-12-04,Dominican Republic,2025,Complex League,Position Player,18,549,0.2575671714622853,0.1005022760740397,0.169915693586683,0.7296869436809161,0.2707616553649389,,,26.275700842087595,48.18310806951876,INT-0036,source_id,Dominican Republic,0.21097776354084075,OF,400000.0,Dominican Republic,50,OF,18 and under,$100K-$499K,,,
INT-0037,Seong-hyun Nakamura,1999-09-15,Dominican Rep.,2022,Dominican Summer League,Pitcher,23,135,0.1940188024086103,0.1166915012778557,,,,85.93478543635584,0.4807346783165198,,37.59293035575612,INT-0037,source_id,Dominican Republic,-0.48783031155727974,LHP,31000.0,Dominican Republic,35,Pitcher,23+,Under $100K,-0.2818910768900302,2023.0,0.0
INT-0037,Seong-hyun Nakamura,1999-09-15,Dominican Republic,2023,Dominican Summer League,Pitcher,24,207,0.1394780220356085,0.0941594592708448,,,,87.51384531425991,0.5264830135935938,,45.04307964797013,INT-0037,source_id,Dominican Republic,-0.2818910768900302,LHP,31000.0,Dominican Republic,35,Pitcher,23+,Under $100K,-0.7915739468495978,2024.0,0.0
INT-0037,Seong-hyun Nakamura,1999-09-15,Dominican Republic,2024,Complex League,Pitcher,25,385,0.1078098291017919,0.0841038523496607,,,,86.92194238953034,0.4780592400307859,,49.96432645945036,INT-0037,source_id,Dominican Republic,-0.7915739468495978,LHP,31000.0,Dominican Republic,35,Pitcher,23+,Under $100K,-0.7461679820385702,2025.0,0.0
INT-0037,SEONG-HYUN NAKAMURA,1999-09-15,Dominican Republic,2025,Complex League,Pitcher,26,523,0.167919365469913,0.0862840762334793,,,,85.84288215686713,0.482832499962238,,41.37923549415791,INT-0037,source_id,Dominican Republic,-0.7461679820385702,LHP,31000.0,Dominican Republic,35,Pitcher,23+,Under $100K,,,
INT-0038,Jorge Fernandez,2002-12-16,Dominican Republic,2022,Complex League,Pitcher,20,184,0.1188183689613478,0.0996817615617275,,,,91.1933562936302,0.4232237475608978,,53.19275202033755,INT-0038,source_id,Dominican Republic,-0.33997859900178645,RHP,110000.0,Dominican Republic,45,Pitcher,19-20,$100K-$499K,0.43105404857114826,2023.0,1.0
INT-0038,Jorge Fernandez,2002-12-16,Dominican Republic,2023,Dominican Summer League,Pitcher,21,344,0.2262384278863898,0.1052856813071476,,,,91.98573048406608,0.4873058513427268,,48.69115235577615,INT-0038,source_id,Dominican Republic,0.43105404857114826,RHP,110000.0,Dominican Republic,45,Pitcher,21-22,$100K-$499K,-0.3828017235055566,2024.0,0.0
INT-0038,Jorge Fernandez,2002-12-16,Dominican Republic,2024,Complex League,Pitcher,22,474,0.1872476266919029,0.1295794697010023,,,,91.03471509077512,0.4536395150580005,,50.01613394494758,INT-0038,source_id,Dominican Republic,-0.3828017235055566,RHP,110000.0,Dominican Republic,45,Pitcher,21-22,$100K-$499K,0.4127701907864074,2025.0,0.0
INT-0038,Jorge Fernandez,2002-12-16,Dominican Republic,2025,Complex League,Pitcher,23,408,0.2457335809795352,0.0887511293750848,,,,90.13677494916767,0.5332630389600834,,53.00555250893797,INT-0038,source_id,Dominican Republic,0.4127701907864074,RHP,110000.0,Dominican Republic,45,Pitcher,23+,$100K-$499K,,,
INT-0039,Nicolas Yamamoto,2000-02-13,Japan,2022,Industrial League,Position Player,22,129,0.189228526894199,0.1025074369248092,0.2320755246305553,0.7518446171412885,0.2628019720688311,,,28.06231445584708,66.60798421008404,INT-0039,source_id,Japan,1.6596288692434187,OF,82000.0,Japan,45,OF,21-22,Under $100K,1.613330724242923,2023.0,1.0
INT-0039,  Nicolas Yamamoto ,2000-02-13,Japan,2023,NPB Farm,Position Player,23,424,0.1999797085946447,0.127241269231059,0.1677009852586223,0.7860576793405935,0.2229437648801394,,,27.27158099468077,65.95768847284295,INT-0039,source_id,Japan,1.613330724242923,OF,82000.0,Japan,45,OF,23+,Under $100K,1.2933644425686603,2024.0,1.0
INT-0039,Nicolas Yamamoto,2000-02-13,Japan,2024,Industrial League,Position Player,24,159,0.1743509184024782,0.086647169090461,0.1075887573461116,0.7799277671820499,0.2139997909424355,,,27.908423345767154,71.19695955045846,INT-0039,source_id,Japan,1.2933644425686603,OF,82000.0,Japan,45,OF,23+,Under $100K,1.1847270609462086,2025.0,1.0
INT-0039,Nicolas Yamamoto,2000-02-13,Japan,2025,Industrial League,Position Player,25,411,0.1968293794646621,0.1203554007566743,0.1827047180404136,0.7458433458689734,0.2764036123470491,,,27.91642479902244,72.9897511524587,INT-0039,source_id,Japan,1.1847270609462086,OF,82000.0,Japan,45,OF,23+,Under $100K,,,
INT-0040,Ji-ho Mori,2000-05-23,Mexico,2022,Mexican Pacific League,Position Player,22,500,0.289631505326368,0.0427945409758417,0.023490424577505,0.7531859783871759,0.3089304388964615,,,25.477915352057277,41.91769305373496,INT-0040,source_id,Mexico,-0.4891962278444538,C,10000.0,Mexico,20,C,21-22,Under $100K,-0.8028855983329445,2023.0,0.0
INT-0040,Ji-ho Mori,2000-05-23,Mexico,2023,Mexican Pacific League,Position Player,23,208,0.2821498808063707,0.08156483037753,0.08706904305548,0.7110789220482108,0.400773927410191,,,26.318506674800886,48.39498584251947,INT-0040,source_id,Mexico,-0.8028855983329445,C,10000.0,Mexico,20,C,23+,Under $100K,-0.5982687009302554,2024.0,0.0
INT-0040,Ji-ho Mori,2000-05-23,MEX,2024,Mexican League,Position Player,24,527,0.2765644104929806,0.0530364875496911,0.0748962433642032,0.6820303377239348,0.2777156706512524,,,25.788512917023738,49.82659495683409,INT-0040,source_id,Mexico,-0.5982687009302554,C,10000.0,Mexico,20,C,23+,Under $100K,-0.7716166987088751,2025.0,0.0
INT-0040,Ji-ho Mori,2000-05-23,Mexico,2025,Mexican League,Position Player,25,183,0.2137566831838779,0.0444608537031217,0.0914680745848123,0.6997372873304858,0.3318749130393477,,,26.35348569767056,44.55401109736935,INT-0040,source_id,Mexico,-0.7716166987088751,C,10000.0,Mexico,20,C,23+,Under $100K,,,
INT-0041,Isaac Vargas,2004-08-17,JPN,2022,NPB Farm,Position Player,18,145,0.2627872896277791,0.0698783636518222,0.1165264428020609,0.7317261073897401,0.2993018015115272,,,25.28042972259987,42.76121593676383,INT-0041,source_id,Japan,-0.1653025557239805,IF,47000.0,Japan,35,IF,18 and under,Under $100K,0.18974410700455796,2023.0,0.0
INT-0041,Isaac Vargas,2004-08-17,Japan,2023,Industrial League,Position Player,19,260,0.1854681936623552,0.1004902962297433,0.1957874746158758,0.7646568585863317,0.3083012877646841,,,24.605235331290917,41.09406393267883,INT-0041,source_id,Japan,0.18974410700455796,IF,47000.0,Japan,35,IF,19-20,Under $100K,0.5776555040249239,2024.0,1.0
INT-0041,Isaac Vargas,2004-08-17,Japan,2024,NPB Farm,Position Player,20,429,0.2321924819978946,0.1207283717646411,0.1816635199779098,0.7709617742264239,0.2591352851740542,,,25.96459352929208,45.309840600118704,INT-0041,source_id,Japan,0.5776555040249239,IF,47000.0,Japan,35,IF,19-20,Under $100K,-0.22346869537513245,2025.0,0.0
INT-0041,Isaac Vargas,2004-08-17,JPN,2025,Industrial League,Position Player,21,149,0.2237170457993958,0.1120717755675878,0.1727715167587045,0.7248078856590248,0.2684102142103741,,,25.53799695864426,34.551564907422346,INT-0041,source_id,Japan,-0.22346869537513245,IF,47000.0,Japan,35,IF,21-22,Under $100K,,,
INT-0042,NICOLAS HAN,2005-07-08,Colombia,2024,Complex League,Position Player,19,370,0.2409312409028121,0.0776799124871743,0.1496184723884954,0.7184022145582245,0.3287083090305677,,,26.729900815644108,63.762532494539535,INT-0042,source_id,Colombia,0.2354504058387326,C,197000.0,Colombia,45,C,19-20,$100K-$499K,-0.5579828909597376,2025.0,0.0
INT-0042,Nicolas Han,2005-07-08,Colombia,2025,Complex League,Position Player,20,252,0.2604902805871201,0.0754285695459145,0.1420039666272108,0.663755468125364,0.31188385831444,,,26.09810531565527,49.83244199954465,INT-0042,source_id,Colombia,-0.5579828909597376,C,197000.0,Colombia,45,C,19-20,$100K-$499K,,,
INT-0043,Marco Fernandez,2007-01-12,VZ,2025,Complex League,Position Player,18,323,0.2306893465875901,0.0839618591045628,0.0625038779123664,0.7857982182166271,0.2215950027169907,,,26.67872764001384,55.01502300303579,INT-0043,source_id,Venezuela,0.4503646486137867,IF,11000.0,Venezuela,30,IF,18 and under,Under $100K,,,
INT-0044,Andres Mendez,2005-09-04,South Korea,2023,Independent,Pitcher,18,555,0.1968303339969001,0.1391148410170807,,,,87.7156022442879,0.5178538205486176,,49.337809818567145,INT-0044,source_id,South Korea,-0.2688223405069551,LHP,90000.0,South Korea,45,Pitcher,18 and under,Under $100K,0.009008899228674018,2024.0,0.0
INT-0044,ANDRES MENDEZ,2005-09-04,South Korea,2024,Independent,Pitcher,19,423,0.2279280997443072,0.0990133997277766,,,,88.45767357226073,0.4717173734709491,,54.71357785334688,INT-0044,source_id,South Korea,0.009008899228674018,LHP,90000.0,South Korea,45,Pitcher,19-20,Under $100K,0.09831937316327763,2025.0,0.0
INT-0044,Andres Mendez,2005-09-04,South Korea,2025,Independent,Pitcher,20,475,0.246530109469546,0.0727560656664783,,,,88.98272977434473,0.4602218479581556,,48.85363217585533,INT-0044,source_id,South Korea,0.09831937316327763,LHP,90000.0,South Korea,45,Pitcher,19-20,Under $100K,,,
INT-0045,Ren Fernandez,2007-07-06,Cuba,2025,Cuban National Series,Position Player,18,323,0.2519663647317763,0.0870151944692706,0.1770631469913618,0.7546085354133989,0.2601324278514431,,,27.895475863586555,59.670094536300994,INT-0045,source_id,Cuba,0.9712878535348741,OF,114000.0,Cuba,50,OF,18 and under,$100K-$499K,,,
INT-0046,Marco Sanchez,2001-11-26,Dominican Republic,2022,Complex League,Pitcher,21,198,0.08,0.094079069625908,,,,84.40962359905035,0.4985741736714849,,49.57591214133869,INT-0046,source_id,Dominican Republic,-0.7782113334973934,RHP,46000.0,Dominican Republic,35,Pitcher,21-22,Under $100K,-0.6004669667480982,2023.0,0.0
